"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2022";"0000";"21,7";"25,8";"20,7";"";"";"";"";"";"";"956,7";"956,8";"956,3";"0,3";"";"8,4";"";"12,2"
"01/01/2022";"0100";"22,3";"22,6";"21,5";"99,0";"";"";"22,1";"";"";"957,6";"957,7";"956,7";"0,4";"";"5,0";"";"0,2"
"01/01/2022";"0200";"22,3";"22,5";"21,9";"100,0";"100,0";"98,0";"22,3";"22,5";"21,9";"957,7";"957,7";"957,5";"0,0";"";"2,6";"";"0,0"
"01/01/2022";"0300";"22,3";"22,5";"22,0";"";"";"";"";"";"";"956,7";"957,7";"956,6";"0,0";"";"0,0";"";"0,0"
"01/01/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2022";"0500";"22,5";"22,7";"22,3";"97,0";"99,0";"96,0";"22,0";"22,5";"21,9";"956,2";"956,8";"956,2";"0,0";"";"2,3";"";"0,0"
"01/01/2022";"0600";"22,3";"22,5";"22,1";"100,0";"100,0";"97,0";"22,3";"22,4";"21,8";"956,6";"956,9";"956,2";"0,2";"";"1,7";"";"0,0"
"01/01/2022";"0700";"22,0";"22,3";"21,9";"100,0";"100,0";"100,0";"22,0";"22,3";"21,9";"956,5";"956,6";"956,5";"0,1";"";"1,7";"";"0,0"
"01/01/2022";"0800";"21,4";"22,0";"21,3";"100,0";"100,0";"100,0";"21,4";"22,0";"21,3";"956,7";"956,7";"956,5";"0,0";"";"1,2";"";"0,0"
"01/01/2022";"0900";"21,5";"21,6";"21,1";"";"";"";"";"";"";"957,4";"957,4";"956,7";"0,0";"";"0,0";"8,70";"0,0"
"01/01/2022";"1000";"23,9";"23,9";"21,5";"92,0";"";"";"22,5";"";"";"958,2";"958,2";"957,4";"0,1";"";"1,5";"172,20";"0,0"
"01/01/2022";"1100";"25,2";"25,2";"23,9";"72,0";"92,0";"70,0";"19,7";"22,6";"18,8";"959,0";"959,0";"958,2";"0,0";"";"2,0";"421,00";"0,0"
"01/01/2022";"1200";"26,1";"26,3";"25,2";"63,0";"72,0";"63,0";"18,5";"19,6";"18,5";"959,3";"959,4";"959,0";"0,4";"";"3,4";"751,80";"0,0"
"01/01/2022";"1300";"27,8";"28,0";"26,0";"58,0";"69,0";"58,0";"18,8";"20,5";"18,2";"959,6";"959,6";"959,3";"0,1";"";"3,4";"1396,50";"0,0"
"01/01/2022";"1400";"28,4";"29,1";"27,6";"52,0";"61,0";"52,0";"17,7";"20,0";"17,7";"959,3";"959,6";"959,3";"0,3";"";"3,7";"2550,80";"0,0"
"01/01/2022";"1500";"29,4";"30,2";"28,1";"49,0";"57,0";"48,0";"17,5";"19,7";"17,5";"958,7";"959,3";"958,7";"0,7";"";"4,6";"2904,60";"0,0"
"01/01/2022";"1600";"30,4";"31,8";"29,3";"47,0";"52,0";"42,0";"17,8";"19,4";"16,6";"957,8";"958,7";"957,8";"0,3";"";"5,3";"3595,80";"0,0"
"01/01/2022";"1700";"28,6";"30,5";"27,9";"54,0";"57,0";"47,0";"18,5";"19,5";"17,0";"957,3";"957,8";"957,3";"1,6";"";"5,3";"1469,30";"0,0"
"01/01/2022";"1800";"30,4";"30,4";"28,5";"49,0";"55,0";"46,0";"18,6";"18,7";"17,2";"956,1";"957,3";"956,1";"0,3";"";"4,2";"1473,50";"0,0"
"01/01/2022";"1900";"31,0";"32,3";"30,4";"42,0";"49,0";"39,0";"16,6";"19,2";"16,3";"955,5";"956,0";"955,5";"0,2";"";"2,9";"2631,00";"0,0"
"01/01/2022";"2000";"29,4";"31,0";"29,4";"52,0";"53,0";"41,0";"18,6";"18,8";"16,1";"955,4";"955,5";"955,3";"0,5";"";"4,7";"614,50";"0,0"
"01/01/2022";"2100";"28,9";"29,6";"28,9";"55,0";"55,0";"50,0";"18,9";"19,1";"18,2";"955,6";"955,6";"955,4";"0,2";"";"3,3";"278,60";"0,0"
"01/01/2022";"2200";"28,5";"29,7";"28,4";"54,0";"56,0";"50,0";"18,3";"19,5";"17,9";"956,4";"956,4";"955,6";"0,1";"";"2,0";"170,00";"0,0"
"01/01/2022";"2300";"28,1";"28,5";"27,8";"55,0";"56,0";"54,0";"18,2";"18,4";"18,2";"957,3";"957,3";"956,4";"1,0";"";"3,4";"";"0,0"
"02/01/2022";"0000";"26,3";"28,1";"26,3";"67,0";"67,0";"55,0";"19,6";"19,7";"18,3";"958,1";"958,1";"957,3";"0,7";"";"5,6";"";"0,0"
"02/01/2022";"0100";"25,6";"26,3";"25,5";"68,0";"68,0";"66,0";"19,3";"19,6";"19,2";"959,1";"959,1";"958,1";"1,2";"";"3,8";"";"0,0"
"02/01/2022";"0200";"24,7";"25,6";"24,7";"71,0";"71,0";"68,0";"19,1";"19,3";"19,1";"959,4";"959,4";"959,1";"1,0";"";"3,4";"";"0,0"
"02/01/2022";"0300";"24,0";"24,8";"24,0";"75,0";"75,0";"71,0";"19,4";"19,4";"19,2";"958,9";"959,4";"958,9";"0,2";"";"3,3";"";"0,0"
"02/01/2022";"0400";"24,1";"24,2";"24,0";"74,0";"76,0";"74,0";"19,3";"19,5";"19,3";"958,7";"958,9";"958,7";"1,1";"";"3,3";"";"0,0"
"02/01/2022";"0500";"23,6";"24,1";"23,6";"78,0";"78,0";"74,0";"19,4";"19,4";"19,2";"958,6";"958,7";"958,6";"0,4";"";"2,6";"";"0,0"
"02/01/2022";"0600";"23,2";"23,6";"23,1";"81,0";"81,0";"78,0";"19,7";"19,7";"19,4";"958,6";"958,7";"958,5";"0,1";"";"2,4";"";"0,0"
"02/01/2022";"0700";"22,8";"23,2";"22,8";"83,0";"83,0";"81,0";"19,7";"19,8";"19,7";"958,6";"958,8";"958,6";"0,3";"";"2,3";"";"0,0"
"02/01/2022";"0800";"22,5";"22,9";"22,5";"85,0";"85,0";"83,0";"19,9";"19,9";"19,7";"959,1";"959,1";"958,6";"0,5";"";"2,5";"";"0,0"
"02/01/2022";"0900";"22,5";"22,6";"22,3";"86,0";"87,0";"85,0";"20,1";"20,1";"19,8";"959,9";"959,9";"959,1";"0,3";"";"2,6";"8,90";"0,0"
"02/01/2022";"1000";"23,9";"23,9";"22,5";"79,0";"86,0";"79,0";"20,1";"20,5";"20,0";"960,7";"960,7";"959,9";"0,1";"";"2,9";"197,40";"0,0"
"02/01/2022";"1100";"25,3";"25,3";"23,8";"76,0";"80,0";"76,0";"20,7";"20,9";"19,8";"961,3";"961,3";"960,7";"0,1";"";"3,5";"234,50";"0,0"
"02/01/2022";"1200";"27,0";"27,2";"25,2";"67,0";"76,0";"66,0";"20,4";"20,9";"20,1";"961,4";"961,5";"961,3";"1,0";"";"4,8";"258,20";"0,0"
"02/01/2022";"1300";"28,2";"28,7";"26,9";"58,0";"67,0";"57,0";"19,2";"20,6";"19,2";"961,2";"961,4";"961,0";"0,4";"";"5,6";"1627,00";"0,0"
"02/01/2022";"1400";"30,5";"30,6";"28,0";"53,0";"61,0";"52,0";"19,9";"20,3";"18,5";"960,4";"961,2";"960,4";"0,1";"";"4,8";"2428,70";"0,0"
"02/01/2022";"1500";"30,9";"31,9";"29,4";"46,0";"55,0";"45,0";"17,9";"20,1";"17,7";"959,7";"960,5";"959,7";"1,2";"";"4,6";"2860,00";"0,0"
"02/01/2022";"1600";"31,9";"32,4";"30,9";"43,0";"47,0";"40,0";"17,8";"18,7";"16,3";"958,8";"959,7";"958,8";"0,5";"";"3,9";"3582,20";"0,0"
"02/01/2022";"1700";"29,9";"32,9";"29,8";"50,0";"51,0";"38,0";"18,2";"18,7";"16,2";"958,2";"958,8";"958,2";"0,2";"";"4,4";"1725,20";"0,0"
"02/01/2022";"1800";"31,0";"32,2";"29,9";"46,0";"51,0";"42,0";"18,2";"19,5";"17,3";"957,5";"958,2";"957,5";"1,1";"";"3,9";"2261,90";"0,0"
"02/01/2022";"1900";"30,1";"31,1";"29,7";"51,0";"53,0";"45,0";"18,8";"19,5";"17,6";"957,2";"957,5";"956,9";"0,3";"";"3,4";"900,90";"0,0"
"02/01/2022";"2000";"28,4";"30,6";"27,9";"53,0";"58,0";"48,0";"18,0";"19,3";"17,6";"956,9";"957,4";"956,9";"2,6";"";"9,7";"1704,20";"0,0"
"02/01/2022";"2100";"27,8";"28,9";"27,8";"57,0";"59,0";"53,0";"18,6";"19,2";"18,0";"957,2";"957,2";"956,5";"0,2";"";"7,1";"1167,30";"0,0"
"02/01/2022";"2200";"26,4";"27,8";"26,4";"61,0";"61,0";"54,0";"18,2";"18,4";"17,2";"958,0";"958,0";"957,0";"0,5";"";"3,7";"155,20";"0,0"
"02/01/2022";"2300";"26,4";"26,6";"26,3";"67,0";"67,0";"61,0";"19,7";"19,7";"18,2";"958,4";"958,4";"958,0";"0,6";"";"2,9";"";"0,0"
"03/01/2022";"0000";"25,9";"26,4";"25,7";"65,0";"68,0";"65,0";"18,9";"19,6";"18,9";"959,7";"959,7";"958,4";"0,4";"";"4,2";"";"0,0"
"03/01/2022";"0100";"25,4";"25,9";"25,4";"70,0";"70,0";"65,0";"19,6";"19,6";"18,9";"960,7";"960,7";"959,7";"0,1";"";"2,9";"";"0,0"
"03/01/2022";"0200";"25,0";"25,5";"24,9";"73,0";"73,0";"70,0";"19,9";"19,9";"19,6";"961,1";"961,1";"960,7";"0,1";"";"2,0";"";"0,0"
"03/01/2022";"0300";"24,5";"25,1";"24,5";"76,0";"76,0";"73,0";"20,0";"20,0";"19,8";"960,6";"961,1";"960,5";"0,1";"";"2,5";"";"0,0"
"03/01/2022";"0400";"24,3";"24,6";"24,2";"76,0";"77,0";"75,0";"19,7";"20,1";"19,7";"960,0";"960,6";"960,0";"0,0";"";"2,6";"";"0,0"
"03/01/2022";"0500";"23,7";"24,3";"23,7";"78,0";"78,0";"76,0";"19,7";"19,9";"19,6";"959,4";"960,0";"959,4";"0,1";"";"1,9";"";"0,0"
"03/01/2022";"0600";"23,3";"23,7";"23,3";"81,0";"81,0";"78,0";"19,9";"20,0";"19,7";"959,3";"959,4";"959,2";"0,0";"";"1,9";"";"0,0"
"03/01/2022";"0700";"23,3";"23,3";"23,1";"81,0";"82,0";"81,0";"19,9";"20,0";"19,8";"959,2";"959,5";"959,1";"0,1";"";"1,8";"";"0,0"
"03/01/2022";"0800";"22,9";"23,4";"22,8";"83,0";"83,0";"81,0";"19,9";"19,9";"19,7";"960,0";"960,0";"959,1";"0,0";"";"2,6";"";"0,0"
"03/01/2022";"0900";"22,6";"22,9";"22,6";"85,0";"85,0";"83,0";"20,1";"20,1";"19,8";"960,6";"960,6";"960,0";"0,0";"";"1,5";"6,10";"0,0"
"03/01/2022";"1000";"24,4";"24,4";"22,7";"79,0";"86,0";"79,0";"20,6";"20,8";"20,1";"960,9";"960,9";"960,5";"0,1";"";"1,6";"180,00";"0,0"
"03/01/2022";"1100";"25,3";"25,6";"24,4";"75,0";"80,0";"73,0";"20,6";"21,0";"20,3";"961,1";"961,1";"960,9";"1,0";"";"4,3";"473,70";"0,0"
"03/01/2022";"1200";"27,0";"27,2";"25,2";"67,0";"76,0";"65,0";"20,4";"21,0";"19,8";"960,8";"961,2";"960,8";"2,1";"";"4,5";"235,90";"0,0"
"03/01/2022";"1300";"28,2";"28,9";"27,0";"61,0";"69,0";"59,0";"19,9";"21,1";"19,6";"960,6";"960,9";"960,6";"1,1";"";"4,5";"1502,70";"0,0"
"03/01/2022";"1400";"29,5";"30,5";"28,2";"53,0";"61,0";"51,0";"18,9";"20,8";"18,7";"960,1";"960,6";"960,1";"0,3";"";"6,8";"1724,10";"0,0"
"03/01/2022";"1500";"31,0";"31,4";"29,1";"50,0";"55,0";"49,0";"19,4";"20,3";"18,3";"959,2";"960,1";"959,2";"0,0";"";"3,1";"1660,30";"0,0"
"03/01/2022";"1600";"33,3";"33,4";"30,5";"41,0";"51,0";"41,0";"18,3";"20,0";"17,4";"957,3";"959,2";"957,3";"0,5";"";"3,2";"2683,70";"0,0"
"03/01/2022";"1700";"31,7";"33,4";"31,0";"45,0";"49,0";"39,0";"18,4";"19,3";"17,5";"956,4";"957,3";"956,4";"0,0";"";"3,5";"1342,60";"0,0"
"03/01/2022";"1800";"31,4";"32,4";"31,2";"46,0";"47,0";"42,0";"18,2";"18,8";"17,4";"955,6";"956,4";"955,6";"0,0";"";"2,8";"786,40";"0,0"
"03/01/2022";"1900";"30,9";"32,4";"30,9";"48,0";"48,0";"41,0";"18,6";"19,0";"17,4";"955,2";"955,6";"955,2";"0,1";"";"1,7";"974,00";"0,0"
"03/01/2022";"2000";"24,6";"30,9";"24,5";"93,0";"96,0";"48,0";"23,3";"24,0";"18,7";"955,5";"955,8";"955,2";"0,4";"";"8,3";"378,70";"2,8"
"03/01/2022";"2100";"25,6";"25,7";"24,6";"80,0";"99,0";"78,0";"21,8";"24,6";"21,4";"955,5";"955,6";"955,4";"1,0";"";"2,9";"247,60";"0,2"
"03/01/2022";"2200";"26,1";"26,3";"25,6";"75,0";"80,0";"75,0";"21,3";"22,3";"21,2";"956,6";"956,6";"955,5";"0,1";"";"3,1";"59,40";"0,0"
"03/01/2022";"2300";"25,3";"26,4";"25,3";"74,0";"76,0";"67,0";"20,4";"21,5";"19,6";"957,2";"957,2";"956,6";"0,3";"";"5,9";"2,80";"0,0"
"04/01/2022";"0000";"24,4";"25,4";"24,4";"77,0";"77,0";"74,0";"20,1";"20,6";"19,9";"957,7";"957,8";"957,2";"0,1";"";"2,5";"";"0,0"
"04/01/2022";"0100";"24,1";"24,4";"24,1";"80,0";"80,0";"77,0";"20,4";"20,4";"20,0";"958,2";"958,3";"957,7";"0,0";"";"3,0";"";"0,0"
"04/01/2022";"0200";"24,0";"24,2";"24,0";"83,0";"83,0";"80,0";"21,1";"21,1";"20,4";"958,4";"958,6";"958,2";"0,1";"";"4,0";"";"0,0"
"04/01/2022";"0300";"24,1";"24,3";"24,0";"90,0";"90,0";"83,0";"22,4";"22,4";"21,0";"957,4";"958,4";"957,4";"1,4";"";"5,4";"";"0,0"
"04/01/2022";"0400";"24,2";"24,2";"24,0";"96,0";"99,0";"91,0";"23,6";"24,0";"22,7";"956,7";"957,4";"956,7";"1,2";"";"5,4";"";"0,0"
"04/01/2022";"0500";"23,7";"24,2";"23,7";"98,0";"98,0";"95,0";"23,4";"23,5";"23,2";"956,3";"956,8";"956,3";"0,8";"";"4,0";"";"0,0"
"04/01/2022";"0600";"22,8";"23,7";"22,8";"100,0";"100,0";"98,0";"22,8";"23,4";"22,8";"955,7";"956,3";"955,7";"0,4";"";"4,1";"";"0,0"
"04/01/2022";"0700";"22,5";"22,8";"22,5";"100,0";"100,0";"100,0";"22,5";"22,8";"22,5";"955,2";"955,7";"955,2";"0,7";"";"2,7";"";"0,0"
"04/01/2022";"0800";"22,5";"22,5";"22,4";"";"";"";"";"";"";"955,7";"955,8";"955,2";"0,5";"";"3,6";"";"0,0"
"04/01/2022";"0900";"22,9";"22,9";"22,5";"100,0";"100,0";"100,0";"22,9";"22,9";"22,7";"956,5";"956,5";"955,7";"0,8";"";"4,3";"3,60";"0,0"
"04/01/2022";"1000";"22,5";"22,9";"22,4";"";"";"";"";"";"";"957,5";"957,5";"956,4";"0,4";"";"5,5";"47,20";"0,0"
"04/01/2022";"1100";"23,4";"23,4";"22,4";"";"";"";"";"";"";"958,0";"958,0";"957,5";"0,6";"";"3,6";"132,90";"0,0"
"04/01/2022";"1200";"24,7";"24,7";"23,3";"80,0";"100,0";"79,0";"21,1";"23,7";"20,7";"958,4";"958,4";"958,0";"0,7";"";"4,3";"590,10";"0,0"
"04/01/2022";"1300";"25,8";"25,8";"24,7";"75,0";"80,0";"73,0";"21,0";"21,5";"20,5";"958,6";"958,6";"958,4";"1,0";"";"4,5";"935,70";"0,0"
"04/01/2022";"1400";"26,4";"26,5";"25,4";"70,0";"76,0";"69,0";"20,5";"21,1";"20,2";"958,7";"958,8";"958,6";"1,8";"";"5,4";"852,50";"0,0"
"04/01/2022";"1500";"27,0";"27,4";"26,2";"68,0";"71,0";"66,0";"20,6";"21,4";"20,1";"958,1";"958,7";"958,1";"1,4";"";"5,9";"1342,10";"0,0"
"04/01/2022";"1600";"29,8";"30,0";"27,0";"56,0";"70,0";"56,0";"20,2";"21,7";"20,1";"956,7";"958,0";"956,7";"1,2";"";"5,6";"2259,80";"0,0"
"04/01/2022";"1700";"31,0";"31,5";"28,7";"53,0";"60,0";"50,0";"20,2";"21,2";"19,3";"955,6";"956,7";"955,6";"1,1";"";"6,8";"2738,30";"0,0"
"04/01/2022";"1800";"31,8";"31,9";"29,3";"48,0";"58,0";"47,0";"19,3";"21,0";"19,0";"954,6";"955,6";"954,6";"1,2";"";"5,7";"2719,40";"0,0"
"04/01/2022";"1900";"32,4";"32,7";"31,4";"42,0";"49,0";"40,0";"17,7";"19,7";"17,3";"953,8";"954,6";"953,8";"1,1";"";"6,5";"2635,90";"0,0"
"04/01/2022";"2000";"31,4";"32,9";"31,4";"48,0";"48,0";"40,0";"18,9";"19,0";"17,3";"953,7";"953,8";"953,4";"0,4";"";"7,8";"1587,10";"0,0"
"04/01/2022";"2100";"26,4";"31,8";"26,4";"71,0";"71,0";"46,0";"20,7";"20,7";"18,5";"954,4";"954,4";"953,5";"4,9";"";"11,5";"298,20";"0,0"
"04/01/2022";"2200";"24,6";"26,4";"23,6";"84,0";"85,0";"71,0";"21,7";"22,2";"20,0";"955,2";"955,4";"954,3";"0,1";"";"12,3";"86,60";"2,0"
"04/01/2022";"2300";"25,0";"25,1";"24,3";"76,0";"92,0";"76,0";"20,6";"23,1";"20,6";"955,7";"955,7";"955,2";"0,0";"";"1,8";"0,70";"0,0"
"05/01/2022";"0000";"24,8";"25,0";"24,5";"77,0";"80,0";"76,0";"20,4";"20,9";"20,2";"956,0";"956,0";"955,5";"0,0";"";"1,9";"";"0,0"
"05/01/2022";"0100";"24,1";"24,8";"24,1";"81,0";"81,0";"77,0";"20,7";"20,7";"20,3";"956,6";"956,6";"956,0";"0,5";"";"2,7";"";"0,0"
"05/01/2022";"0200";"24,0";"24,1";"23,9";"80,0";"82,0";"79,0";"20,3";"20,7";"20,2";"956,7";"956,7";"956,4";"0,0";"";"2,5";"";"0,0"
"05/01/2022";"0300";"23,6";"24,1";"23,5";"82,0";"82,0";"79,0";"20,4";"20,4";"20,1";"956,7";"957,0";"956,7";"0,1";"";"2,7";"";"0,0"
"05/01/2022";"0400";"23,1";"23,7";"23,1";"83,0";"83,0";"82,0";"20,1";"20,4";"20,1";"956,3";"956,7";"956,1";"0,0";"";"2,1";"";"0,0"
"05/01/2022";"0500";"23,0";"23,3";"22,8";"96,0";"96,0";"83,0";"22,3";"22,3";"20,0";"955,9";"956,4";"955,9";"0,2";"";"3,3";"";"0,0"
"05/01/2022";"0600";"22,5";"23,0";"22,5";"100,0";"100,0";"96,0";"22,5";"22,8";"22,3";"955,8";"955,9";"955,6";"0,2";"";"3,1";"";"0,0"
"05/01/2022";"0700";"22,4";"22,6";"22,4";"";"";"";"";"";"";"955,7";"955,9";"955,6";"0,2";"";"3,2";"";"0,0"
"05/01/2022";"0800";"22,9";"22,9";"22,3";"";"";"";"";"";"";"956,6";"956,6";"955,7";"0,2";"";"3,6";"";"0,0"
"05/01/2022";"0900";"23,0";"23,0";"22,8";"";"";"";"";"";"";"957,3";"957,3";"956,5";"0,7";"";"2,5";"26,40";"0,0"
"05/01/2022";"1000";"24,0";"24,1";"23,0";"99,0";"";"";"23,9";"";"";"957,5";"957,6";"957,2";"0,9";"";"3,7";"272,00";"0,0"
"05/01/2022";"1100";"24,5";"24,7";"23,9";"96,0";"100,0";"96,0";"23,8";"24,3";"23,7";"957,6";"957,7";"957,3";"0,9";"";"4,6";"401,50";"0,0"
"05/01/2022";"1200";"25,5";"26,0";"24,5";"89,0";"97,0";"82,0";"23,5";"24,5";"22,3";"957,9";"958,0";"957,6";"1,1";"";"4,4";"765,90";"0,0"
"05/01/2022";"1300";"28,3";"28,4";"25,4";"65,0";"91,0";"65,0";"21,2";"24,2";"20,7";"957,7";"958,0";"957,7";"0,7";"";"5,7";"1096,10";"0,0"
"05/01/2022";"1400";"29,3";"29,4";"28,0";"62,0";"67,0";"60,0";"21,3";"21,8";"20,5";"957,6";"957,8";"957,6";"1,9";"";"5,3";"1727,90";"0,0"
"05/01/2022";"1500";"30,3";"31,0";"28,9";"57,0";"64,0";"55,0";"20,9";"21,8";"20,6";"957,1";"957,7";"957,1";"1,0";"";"5,9";"2594,80";"0,0"
"05/01/2022";"1600";"31,0";"32,5";"30,0";"52,0";"59,0";"48,0";"20,0";"21,2";"19,4";"956,1";"957,1";"956,1";"2,2";"";"6,2";"2701,80";"0,0"
"05/01/2022";"1700";"32,7";"33,4";"30,5";"45,0";"55,0";"43,0";"19,2";"21,6";"18,5";"955,0";"956,1";"955,0";"2,9";"";"6,9";"1992,10";"0,0"
"05/01/2022";"1800";"26,9";"32,6";"26,9";"74,0";"74,0";"45,0";"21,9";"22,0";"19,1";"954,8";"955,3";"954,8";"0,2";"";"8,1";"463,30";"0,6"
"05/01/2022";"1900";"29,9";"30,2";"26,7";"61,0";"78,0";"59,0";"21,5";"23,6";"20,9";"954,2";"954,9";"954,1";"0,0";"";"2,6";"1726,70";"0,2"
"05/01/2022";"2000";"29,0";"30,3";"27,9";"58,0";"63,0";"57,0";"20,0";"21,5";"19,4";"954,3";"954,3";"954,1";"0,0";"";"4,4";"1273,80";"0,0"
"05/01/2022";"2100";"30,4";"30,6";"29,0";"52,0";"59,0";"50,0";"19,4";"20,8";"18,9";"954,2";"954,3";"953,9";"0,4";"";"2,3";"763,30";"0,0"
"05/01/2022";"2200";"28,9";"30,4";"28,9";"57,0";"57,0";"51,0";"19,6";"19,8";"19,0";"955,1";"955,1";"954,1";"0,0";"";"2,3";"124,60";"0,0"
"05/01/2022";"2300";"27,0";"28,9";"27,0";"65,0";"68,0";"57,0";"19,8";"21,0";"19,5";"955,9";"955,9";"955,1";"0,0";"";"1,8";"";"0,0"
"06/01/2022";"0000";"24,3";"27,7";"24,3";"76,0";"76,0";"63,0";"19,8";"20,1";"19,5";"957,4";"957,4";"955,9";"1,5";"";"10,2";"";"0,0"
"06/01/2022";"0100";"22,0";"24,1";"22,0";"100,0";"100,0";"77,0";"22,0";"22,9";"19,8";"958,5";"959,0";"957,2";"1,1";"";"9,1";"";"0,4"
"06/01/2022";"0200";"21,6";"22,0";"21,4";"";"";"";"";"";"";"958,1";"958,6";"958,1";"0,0";"";"5,2";"";"1,8"
"06/01/2022";"0300";"22,0";"22,1";"21,6";"";"";"";"";"";"";"958,1";"958,1";"957,6";"0,3";"";"2,2";"";"1,0"
"06/01/2022";"0400";"21,1";"22,0";"21,1";"";"";"";"";"";"";"957,1";"958,1";"957,0";"0,1";"";"3,5";"";"3,2"
"06/01/2022";"0500";"21,7";"21,7";"21,1";"";"";"";"";"";"";"956,2";"957,2";"956,2";"0,0";"";"3,7";"";"0,4"
"06/01/2022";"0600";"21,7";"21,8";"21,5";"";"";"";"";"";"";"955,6";"956,2";"955,6";"0,0";"";"1,0";"";"0,0"
"06/01/2022";"0700";"21,8";"21,9";"21,6";"";"";"";"";"";"";"956,0";"956,1";"955,6";"0,3";"";"1,9";"";"0,0"
"06/01/2022";"0800";"21,6";"22,0";"21,6";"";"";"";"";"";"";"956,5";"956,5";"956,0";"0,0";"";"2,6";"";"0,2"
"06/01/2022";"0900";"21,8";"21,8";"21,5";"";"";"";"";"";"";"957,3";"957,3";"956,5";"0,0";"";"0,0";"5,20";"0,0"
"06/01/2022";"1000";"22,1";"22,1";"21,8";"";"";"";"";"";"";"958,3";"958,3";"957,3";"0,0";"";"0,6";"55,60";"0,0"
"06/01/2022";"1100";"22,9";"22,9";"22,1";"";"";"";"";"";"";"958,6";"958,6";"958,3";"0,0";"";"0,0";"168,10";"0,0"
"06/01/2022";"1200";"24,2";"24,2";"23,0";"98,0";"";"";"23,8";"";"";"958,9";"958,9";"958,6";"0,0";"";"1,1";"515,30";"0,0"
"06/01/2022";"1300";"25,7";"25,8";"24,2";"74,0";"98,0";"74,0";"20,7";"23,9";"20,3";"959,3";"959,3";"958,9";"0,2";"";"2,3";"1117,00";"0,0"
"06/01/2022";"1400";"27,4";"27,7";"25,6";"67,0";"76,0";"65,0";"20,8";"22,0";"20,1";"959,1";"959,3";"959,1";"0,1";"";"2,3";"1727,70";"0,0"
"06/01/2022";"1500";"27,9";"28,5";"27,2";"64,0";"68,0";"63,0";"20,4";"21,4";"20,1";"958,8";"959,1";"958,8";"0,1";"";"1,7";"1640,40";"0,0"
"06/01/2022";"1600";"29,7";"30,2";"27,9";"58,0";"65,0";"53,0";"20,6";"21,5";"19,5";"957,8";"958,8";"957,8";"0,0";"";"2,6";"2120,30";"0,0"
"06/01/2022";"1700";"30,8";"30,8";"29,0";"58,0";"63,0";"54,0";"21,6";"22,2";"19,8";"956,8";"957,8";"956,8";"0,0";"";"2,9";"2134,90";"0,0"
"06/01/2022";"1800";"32,8";"32,8";"30,2";"44,0";"58,0";"44,0";"19,0";"21,6";"19,0";"955,7";"956,8";"955,7";"0,1";"";"2,1";"2767,70";"0,0"
"06/01/2022";"1900";"31,0";"32,8";"30,8";"52,0";"56,0";"44,0";"19,9";"21,2";"19,2";"955,7";"955,7";"955,2";"0,0";"";"3,3";"2102,30";"0,0"
"06/01/2022";"2000";"21,2";"31,0";"21,2";"";"100,0";"50,0";"";"21,6";"18,8";"957,9";"958,1";"955,7";"2,2";"";"9,5";"148,70";"30,0"
"06/01/2022";"2100";"22,2";"22,3";"21,1";"";"";"";"";"";"";"956,3";"957,9";"956,3";"0,2";"";"5,7";"231,20";"6,0"
"06/01/2022";"2200";"23,0";"23,0";"22,2";"99,0";"";"";"22,9";"";"";"957,0";"957,4";"956,3";"0,7";"";"6,2";"171,50";"0,2"
"06/01/2022";"2300";"23,3";"23,3";"22,7";"100,0";"100,0";"99,0";"23,3";"23,3";"22,7";"957,6";"957,6";"956,8";"0,2";"";"3,9";"4,30";"0,0"
"07/01/2022";"0000";"23,1";"23,4";"23,0";"96,0";"100,0";"94,0";"22,4";"23,2";"22,2";"958,4";"958,4";"957,6";"0,0";"";"2,7";"2,40";"0,0"
"07/01/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/01/2022";"0200";"23,3";"24,0";"23,2";"92,0";"93,0";"87,0";"21,9";"21,9";"21,6";"959,7";"959,7";"959,4";"1,6";"";"6,8";"";"0,0"
"07/01/2022";"0300";"23,0";"23,3";"23,0";"91,0";"94,0";"91,0";"21,6";"22,1";"21,6";"959,7";"959,9";"959,6";"2,5";"";"7,1";"";"0,0"
"07/01/2022";"0400";"22,6";"23,1";"22,6";"93,0";"93,0";"91,0";"21,5";"21,6";"21,3";"959,2";"959,7";"959,2";"1,8";"";"7,7";"";"0,0"
"07/01/2022";"0500";"22,2";"22,6";"22,2";"96,0";"96,0";"93,0";"21,6";"21,6";"21,4";"958,9";"959,2";"958,9";"0,8";"";"6,5";"";"0,0"
"07/01/2022";"0600";"21,8";"22,1";"21,8";"97,0";"97,0";"96,0";"21,3";"21,5";"21,3";"958,4";"958,9";"958,4";"1,6";"";"5,1";"";"0,0"
